Date,Occupied_Units,Week,Occupancy,Bookings,Notices,Avg_Booking_Time,Avg_Notice_Time,Has_Bookings,Has_Notices,units_available,Missing_Occupancy_Flag
2016-08-01,60.0,2016-W31,0.8571428571428571,6.0,1.0,7.5,18.0,1,1,70.0,0
2016-08-02,59.0,2016-W31,0.8428571428571429,0.0,0.0,8.333333333333334,14.0,0,0,70.0,0
2016-08-03,58.0,2016-W31,0.8285714285714286,3.0,3.0,9.333333333333334,5.666666666666667,1,1,70.0,0
2016-08-04,59.0,2016-W31,0.8428571428571429,0.0,0.0,8.333333333333334,14.0,0,0,70.0,0
2016-08-05,56.0,2016-W31,0.8,0.0,1.0,8.333333333333334,4.0,0,1,70.0,0
2016-08-06,56.0,2016-W31,0.8,2.0,2.0,1.0,7.0,1,1,70.0,0
2016-08-07,60.0,2016-W31,0.8571428571428571,0.0,6.0,8.333333333333334,30.833333333333332,0,1,70.0,0
2016-08-08,58.0,2016-W32,0.8285714285714286,0.0,0.0,8.333333333333334,14.0,0,0,70.0,0
2016-08-09,57.0,2016-W32,0.8142857142857143,2.0,0.0,9.5,14.0,1,0,70.0,0
2016-08-10,56.0,2016-W32,0.8,1.0,1.0,32.0,8.0,1,1,70.0,0
2016-08-11,56.0,2016-W32,0.8,0.0,2.0,8.333333333333334,31.5,0,1,70.0,0
2016-08-12,56.0,2016-W32,0.8,0.0,0.0,8.333333333333334,14.0,0,0,70.0,0
2016-08-13,55.0,2016-W32,0.7857142857142857,2.0,4.0,8.0,8.75,1,1,70.0,0
2016-08-14,54.0,2016-W32,0.7714285714285715,0.0,0.0,8.333333333333334,14.0,0,0,70.0,0
2016-08-15,54.0,2016-W33,0.7714285714285715,2.0,4.0,26.0,14.0,1,1,70.0,0
2016-08-16,54.0,2016-W33,0.7714285714285715,2.0,1.0,18.0,3.0,1,1,70.0,0
2016-08-17,54.0,2016-W33,0.7714285714285715,2.0,5.0,13.5,13.4,1,1,70.0,0
2016-08-18,53.0,2016-W33,0.7571428571428571,3.0,1.0,9.333333333333334,8.0,1,1,70.0,0
2016-08-19,51.0,2016-W33,0.7285714285714285,4.0,2.0,27.0,13.0,1,1,70.0,0
2016-08-20,45.0,2016-W33,0.6428571428571429,0.0,1.0,8.333333333333334,2.0,0,1,70.0,0
2016-08-21,46.0,2016-W33,0.6571428571428571,0.0,2.0,8.333333333333334,13.0,0,1,70.0,0
2016-08-22,48.0,2016-W34,0.6857142857142857,4.0,1.0,4.75,9.0,1,1,70.0,0
2016-08-23,47.0,2016-W34,0.6714285714285714,4.0,2.0,12.75,126.0,1,1,70.0,0
2016-08-24,48.0,2016-W34,0.6857142857142857,2.0,0.0,27.0,14.0,1,0,70.0,0
2016-08-25,51.0,2016-W34,0.7285714285714285,0.0,1.0,8.333333333333334,5.0,0,1,70.0,0
2016-08-26,50.0,2016-W34,0.7142857142857143,1.0,2.0,11.0,22.5,1,1,70.0,0
2016-08-27,51.0,2016-W34,0.7285714285714285,0.0,1.0,8.333333333333334,9.0,0,1,70.0,0
2016-08-28,53.0,2016-W34,0.7571428571428571,0.0,2.0,8.333333333333334,20.5,0,1,70.0,0
2016-08-29,52.0,2016-W35,0.7428571428571429,4.0,1.0,11.0,7.0,1,1,70.0,0
2016-08-30,53.0,2016-W35,0.7571428571428571,8.0,3.0,10.125,112.0,1,1,70.0,0
2016-08-31,54.0,2016-W35,0.7714285714285715,7.0,3.0,7.571428571428571,8.0,1,1,70.0,0
2016-09-01,59.0,2016-W35,0.8428571428571429,3.0,2.0,8.333333333333334,58.5,1,1,70.0,0
2016-09-02,60.0,2016-W35,0.8571428571428571,1.0,0.0,14.0,14.0,1,0,70.0,0
2016-09-03,62.0,2016-W35,0.8857142857142857,2.0,3.0,0.0,11.333333333333334,1,1,70.0,0
2016-09-04,64.0,2016-W35,0.9142857142857143,0.0,0.0,8.333333333333334,14.0,0,0,70.0,0
2016-09-05,61.0,2016-W36,0.8714285714285714,4.0,0.0,24.0,14.0,1,0,70.0,0
2016-09-06,58.0,2016-W36,0.8285714285714286,8.0,4.0,2.75,8.5,1,1,70.0,0
2016-09-07,63.0,2016-W36,0.9,0.0,7.0,8.333333333333334,21.571428571428573,0,1,70.0,0
2016-09-08,64.0,2016-W36,0.9142857142857143,3.0,5.0,1.0,9.6,1,1,70.0,0
2016-09-09,66.0,2016-W36,0.9428571428571428,2.0,0.0,26.0,14.0,1,0,70.0,0
2016-09-10,67.0,2016-W36,0.9571428571428572,0.0,0.0,8.333333333333334,14.0,0,0,70.0,0
2016-09-11,68.0,2016-W36,0.9714285714285714,0.0,3.0,8.333333333333334,11.0,0,1,70.0,0
2016-09-12,68.0,2016-W37,0.9714285714285714,0.0,0.0,8.333333333333334,14.0,0,0,70.0,0
2016-09-13,67.0,2016-W37,0.9571428571428572,0.0,3.0,8.333333333333334,8.333333333333334,0,1,70.0,0
2016-09-14,65.0,2016-W37,0.9285714285714286,2.0,6.0,2.0,9.666666666666666,1,1,70.0,0
2016-09-15,68.0,2016-W37,0.9714285714285714,4.0,0.0,2.25,14.0,1,0,70.0,0
2016-09-16,70.0,2016-W37,1.0,0.0,0.0,8.333333333333334,14.0,0,0,70.0,0
2016-09-17,69.0,2016-W37,0.9857142857142858,3.0,0.0,0.6666666666666666,14.0,1,0,70.0,0
2016-09-18,68.0,2016-W37,0.9714285714285714,2.0,0.0,1.0,14.0,1,0,70.0,0
2016-09-19,68.0,2016-W38,0.9714285714285714,1.0,4.0,10.0,8.25,1,1,70.0,0
2016-09-20,69.0,2016-W38,0.9857142857142858,2.0,0.0,1.0,14.0,1,0,70.0,0
2016-09-21,70.0,2016-W38,1.0,1.0,0.0,5.0,14.0,1,0,70.0,0
2016-09-22,70.0,2016-W38,1.0,5.0,1.0,17.2,7.0,1,1,70.0,0
2016-09-23,70.0,2016-W38,1.0,0.0,1.0,8.333333333333334,2.0,0,1,70.0,0
2016-09-24,70.0,2016-W38,1.0,0.0,1.0,8.333333333333334,7.0,0,1,70.0,0
2016-09-25,70.0,2016-W38,1.0,0.0,0.0,8.333333333333334,14.0,0,0,70.0,0
2016-09-26,67.0,2016-W39,0.9571428571428572,0.0,4.0,8.333333333333334,6.0,0,1,70.0,0
2016-09-27,67.0,2016-W39,0.9571428571428572,2.0,3.0,0.0,6.0,1,1,70.0,0
2016-09-28,68.0,2016-W39,0.9714285714285714,0.0,0.0,8.333333333333334,14.0,0,0,70.0,0
2016-09-29,68.0,2016-W39,0.9714285714285714,0.0,0.0,8.333333333333334,14.0,0,0,70.0,0
2016-09-30,66.0,2016-W39,0.9428571428571428,1.0,0.0,1.0,14.0,1,0,70.0,0
2016-10-01,65.0,2016-W39,0.9285714285714286,2.0,1.0,5.5,15.0,1,1,70.0,0
2016-10-02,65.0,2016-W39,0.9285714285714286,0.0,1.0,8.333333333333334,6.0,0,1,70.0,0
2016-10-03,65.0,2016-W40,0.9285714285714286,5.0,0.0,16.4,14.0,1,0,70.0,0
2016-10-04,65.0,2016-W40,0.9285714285714286,3.0,2.0,7.666666666666667,9.0,1,1,70.0,0
2016-10-05,67.0,2016-W40,0.9571428571428572,0.0,0.0,8.333333333333334,14.0,0,0,70.0,0
2016-10-06,67.0,2016-W40,0.9571428571428572,0.0,0.0,8.333333333333334,14.0,0,0,70.0,0
2016-10-07,67.0,2016-W40,0.9571428571428572,0.0,0.0,8.333333333333334,14.0,0,0,70.0,0
2016-10-08,66.0,2016-W40,0.9428571428571428,0.0,2.0,8.333333333333334,18.0,0,1,70.0,0
2016-10-09,67.0,2016-W40,0.9571428571428572,0.0,0.0,8.333333333333334,14.0,0,0,70.0,0
2016-10-10,67.0,2016-W41,0.9571428571428572,0.0,0.0,8.333333333333334,14.0,0,0,70.0,0
2016-10-11,67.0,2016-W41,0.9571428571428572,0.0,0.0,8.333333333333334,14.0,0,0,70.0,0
2016-10-12,68.0,2016-W41,0.9714285714285714,0.0,0.0,8.333333333333334,14.0,0,0,70.0,0
2016-10-13,68.0,2016-W41,0.9714285714285714,0.0,4.0,8.333333333333334,7.0,0,1,70.0,0
2016-10-14,69.0,2016-W41,0.9857142857142858,2.0,0.0,1.0,14.0,1,0,70.0,0
2016-10-15,69.0,2016-W41,0.9857142857142858,0.0,1.0,8.333333333333334,8.0,0,1,70.0,0
2016-10-16,69.0,2016-W41,0.9857142857142858,0.0,0.0,8.333333333333334,14.0,0,0,70.0,0
2016-10-17,69.0,2016-W42,0.9857142857142858,0.0,0.0,8.333333333333334,14.0,0,0,70.0,0
2016-10-18,68.0,2016-W42,0.9714285714285714,7.0,4.0,4.571428571428571,16.75,1,1,70.0,0
2016-10-19,68.0,2016-W42,0.9714285714285714,0.0,7.0,8.333333333333334,8.571428571428571,0,1,70.0,0
2016-10-20,66.0,2016-W42,0.9428571428571428,0.0,2.0,8.333333333333334,3.5,0,1,70.0,0
2016-10-21,66.0,2016-W42,0.9428571428571428,3.0,0.0,1.6666666666666667,14.0,1,0,70.0,0
2016-10-22,68.0,2016-W42,0.9714285714285714,0.0,2.0,8.333333333333334,7.0,0,1,70.0,0
2016-10-23,68.0,2016-W42,0.9714285714285714,0.0,0.0,8.333333333333334,14.0,0,0,70.0,0
2016-10-24,68.0,2016-W43,0.9714285714285714,1.0,0.0,74.0,14.0,1,0,70.0,0
2016-10-25,68.0,2016-W43,0.9714285714285714,6.0,0.0,4.166666666666667,14.0,1,0,70.0,0
2016-10-26,69.0,2016-W43,0.9857142857142858,4.0,4.0,1.0,7.0,1,1,70.0,0
2016-10-27,70.0,2016-W43,1.0,1.0,0.0,2.0,14.0,1,0,70.0,0
2016-10-28,70.0,2016-W43,1.0,0.0,0.0,8.333333333333334,14.0,0,0,70.0,0
2016-10-29,69.0,2016-W43,0.9857142857142858,2.0,1.0,4.0,49.0,1,1,70.0,0
2016-10-30,70.0,2016-W43,1.0,0.0,0.0,8.333333333333334,14.0,0,0,70.0,0
2016-10-31,70.0,2016-W44,1.0,0.0,2.0,8.333333333333334,33.0,0,1,70.0,0
2016-11-01,70.0,2016-W44,1.0,0.0,1.0,8.333333333333334,11.0,0,1,70.0,0
2016-11-02,70.0,2016-W44,1.0,0.0,0.0,8.333333333333334,14.0,0,0,70.0,0
2016-11-03,70.0,2016-W44,1.0,1.0,0.0,20.0,14.0,1,0,70.0,0
2016-11-04,70.0,2016-W44,1.0,0.0,1.0,8.333333333333334,11.0,0,1,70.0,0
2016-11-05,70.0,2016-W44,1.0,0.0,1.0,8.333333333333334,7.0,0,1,70.0,0
2016-11-06,69.0,2016-W44,0.9857142857142858,0.0,2.0,8.333333333333334,12.0,0,1,70.0,0
2016-11-07,69.0,2016-W45,0.9857142857142858,0.0,1.0,8.333333333333334,7.0,0,1,70.0,0
2016-11-08,69.0,2016-W45,0.9857142857142858,2.0,3.0,25.0,31.666666666666668,1,1,70.0,0
2016-11-09,69.0,2016-W45,0.9857142857142858,2.0,2.0,20.0,15.0,1,1,70.0,0
2016-11-10,69.0,2016-W45,0.9857142857142858,0.0,0.0,8.333333333333334,14.0,0,0,70.0,0
2016-11-11,68.0,2016-W45,0.9714285714285714,2.0,0.0,14.0,14.0,1,0,70.0,0
2016-11-12,66.0,2016-W45,0.9428571428571428,2.0,0.0,91.0,14.0,1,0,70.0,0
2016-11-13,67.0,2016-W45,0.9571428571428572,0.0,4.0,8.333333333333334,13.0,0,1,70.0,0
2016-11-14,67.0,2016-W46,0.9571428571428572,5.0,5.0,6.6,12.0,1,1,70.0,0
2016-11-15,66.0,2016-W46,0.9428571428571428,0.0,0.0,8.333333333333334,14.0,0,0,70.0,0
2016-11-16,67.0,2016-W46,0.9571428571428572,1.0,0.0,2.0,14.0,1,0,70.0,0
2016-11-17,67.0,2016-W46,0.9571428571428572,0.0,2.0,8.333333333333334,32.0,0,1,70.0,0
2016-11-18,67.0,2016-W46,0.9571428571428572,0.0,1.0,8.333333333333334,7.0,0,1,70.0,0
2016-11-19,68.0,2016-W46,0.9714285714285714,1.0,4.0,0.0,12.5,1,1,70.0,0
2016-11-20,68.0,2016-W46,0.9714285714285714,0.0,1.0,8.333333333333334,8.0,0,1,70.0,0
2016-11-21,65.0,2016-W47,0.9285714285714286,2.0,4.0,9.0,14.5,1,1,70.0,0
2016-11-22,65.0,2016-W47,0.9285714285714286,2.0,0.0,1.0,14.0,1,0,70.0,0
2016-11-23,67.0,2016-W47,0.9571428571428572,10.0,3.0,5.8,7.333333333333333,1,1,70.0,0
2016-11-24,67.0,2016-W47,0.9571428571428572,0.0,5.0,8.333333333333334,10.0,0,1,70.0,0
2016-11-25,67.0,2016-W47,0.9571428571428572,0.0,2.0,8.333333333333334,71.0,0,1,70.0,0
2016-11-26,65.0,2016-W47,0.9285714285714286,1.0,1.0,2.0,7.0,1,1,70.0,0
2016-11-27,64.0,2016-W47,0.9142857142857143,0.0,0.0,8.333333333333334,14.0,0,0,70.0,0
2016-11-28,65.0,2016-W48,0.9285714285714286,0.0,1.0,8.333333333333334,10.0,0,1,70.0,0
2016-11-29,65.0,2016-W48,0.9285714285714286,3.0,1.0,36.0,6.0,1,1,70.0,0
2016-11-30,66.0,2016-W48,0.9428571428571428,1.0,0.0,37.0,14.0,1,0,70.0,0
2016-12-01,63.0,2016-W48,0.9,2.0,0.0,2.0,14.0,1,0,70.0,0
2016-12-02,62.0,2016-W48,0.8857142857142857,0.0,2.0,8.333333333333334,12.5,0,1,70.0,0
2016-12-03,61.0,2016-W48,0.8714285714285714,2.0,1.0,14.0,11.0,1,1,70.0,0
2016-12-04,61.0,2016-W48,0.8714285714285714,0.0,1.0,8.333333333333334,7.0,0,1,70.0,0
2016-12-05,59.0,2016-W49,0.8428571428571429,0.0,5.0,8.333333333333334,15.4,0,1,70.0,0
2016-12-06,61.0,2016-W49,0.8714285714285714,7.0,5.0,10.571428571428571,16.4,1,1,70.0,0
2016-12-07,61.0,2016-W49,0.8714285714285714,0.0,2.0,8.333333333333334,11.0,0,1,70.0,0
2016-12-08,60.0,2016-W49,0.8571428571428571,1.0,2.0,26.0,7.5,1,1,70.0,0
2016-12-09,59.0,2016-W49,0.8428571428571429,2.0,8.0,14.0,8.5,1,1,70.0,0
2016-12-10,59.0,2016-W49,0.8428571428571429,0.0,0.0,8.333333333333334,14.0,0,0,70.0,0
2016-12-11,59.0,2016-W49,0.8428571428571429,0.0,2.0,8.333333333333334,3.0,0,1,70.0,0
2016-12-12,59.0,2016-W50,0.8428571428571429,0.0,1.0,8.333333333333334,8.0,0,1,70.0,0
2016-12-13,57.0,2016-W50,0.8142857142857143,2.0,1.0,39.5,8.0,1,1,70.0,0
2016-12-14,54.0,2016-W50,0.7714285714285715,5.0,4.0,24.8,22.5,1,1,70.0,0
2016-12-15,53.0,2016-W50,0.7571428571428571,2.0,0.0,12.0,14.0,1,0,70.0,0
2016-12-16,47.0,2016-W50,0.6714285714285714,2.0,1.0,30.0,11.0,1,1,70.0,0
2016-12-17,42.0,2016-W50,0.6,0.0,0.0,8.333333333333334,14.0,0,0,70.0,0
2016-12-18,40.0,2016-W50,0.5714285714285714,0.0,0.0,8.333333333333334,14.0,0,0,70.0,0
2016-12-19,38.0,2016-W51,0.5428571428571428,4.0,2.0,26.75,10.0,1,1,70.0,0
2016-12-20,34.0,2016-W51,0.4857142857142857,0.0,0.0,8.333333333333334,14.0,0,0,70.0,0
2016-12-21,32.0,2016-W51,0.45714285714285713,2.0,0.0,7.0,14.0,1,0,70.0,0
2016-12-22,29.0,2016-W51,0.4142857142857143,1.0,0.0,12.0,14.0,1,0,70.0,0
2016-12-23,26.0,2016-W51,0.37142857142857144,2.0,0.0,23.0,14.0,1,0,70.0,0
2016-12-24,26.0,2016-W51,0.37142857142857144,0.0,0.0,8.333333333333334,14.0,0,0,70.0,0
2016-12-25,26.0,2016-W51,0.37142857142857144,2.0,0.0,20.0,14.0,1,0,70.0,0
2016-12-26,25.0,2016-W52,0.35714285714285715,0.0,0.0,8.333333333333334,14.0,0,0,70.0,0
2016-12-27,24.0,2016-W52,0.34285714285714286,0.0,0.0,8.333333333333334,14.0,0,0,70.0,0
2016-12-28,25.0,2016-W52,0.35714285714285715,0.0,0.0,8.333333333333334,14.0,0,0,70.0,0
2016-12-29,24.0,2016-W52,0.34285714285714286,0.0,0.0,8.333333333333334,14.0,0,0,70.0,0
2016-12-30,24.0,2016-W52,0.34285714285714286,0.0,0.0,8.333333333333334,14.0,0,0,70.0,0
2016-12-31,24.0,2016-W52,0.34285714285714286,0.0,0.0,8.333333333333334,14.0,0,0,70.0,1
2017-01-01,23.0,2016-W52,0.32857142857142857,0.0,0.0,8.333333333333334,14.0,0,0,70.0,0
2017-01-02,23.0,2017-W01,0.32857142857142857,1.0,2.0,2.0,7.0,1,1,70.0,0
2017-01-03,25.0,2017-W01,0.35714285714285715,5.0,1.0,12.0,7.0,1,1,70.0,0
2017-01-04,28.0,2017-W01,0.4,0.0,2.0,8.333333333333334,14.0,0,1,70.0,0
2017-01-05,29.0,2017-W01,0.4142857142857143,2.0,1.0,2.0,18.0,1,1,70.0,0
2017-01-06,31.0,2017-W01,0.44285714285714284,5.0,0.0,11.0,14.0,1,0,70.0,0
2017-01-07,35.0,2017-W01,0.5,2.0,2.0,1.0,7.0,1,1,70.0,0
2017-01-08,35.0,2017-W01,0.5,0.0,2.0,8.333333333333334,10.5,0,1,70.0,0
2017-01-09,36.0,2017-W02,0.5142857142857142,5.0,0.0,5.6,14.0,1,0,70.0,0
2017-01-10,36.0,2017-W02,0.5142857142857142,7.0,8.0,3.7142857142857144,9.0,1,1,70.0,0
2017-01-11,38.0,2017-W02,0.5428571428571428,0.0,3.0,8.333333333333334,8.0,0,1,70.0,0
2017-01-12,41.0,2017-W02,0.5857142857142857,0.0,1.0,8.333333333333334,108.0,0,1,70.0,0
2017-01-13,45.0,2017-W02,0.6428571428571429,1.0,7.0,5.0,7.142857142857143,1,1,70.0,0
2017-01-14,46.0,2017-W02,0.6571428571428571,0.0,0.0,8.333333333333334,14.0,0,0,70.0,0
2017-01-15,49.0,2017-W02,0.7,0.0,3.0,8.333333333333334,32.0,0,1,70.0,0
2017-01-16,52.0,2017-W03,0.7428571428571429,4.0,3.0,31.5,14.0,1,1,70.0,0
2017-01-17,53.0,2017-W03,0.7571428571428571,2.0,0.0,2.0,14.0,1,0,70.0,0
2017-01-18,51.0,2017-W03,0.7285714285714285,2.0,1.0,7.5,102.0,1,1,70.0,0
2017-01-19,50.0,2017-W03,0.7142857142857143,5.0,2.0,15.0,18.0,1,1,70.0,0
2017-01-20,50.0,2017-W03,0.7142857142857143,7.0,3.0,30.428571428571427,12.666666666666666,1,1,70.0,0
2017-01-21,47.0,2017-W03,0.6714285714285714,0.0,3.0,8.333333333333334,19.0,0,1,70.0,0
2017-01-22,47.0,2017-W03,0.6714285714285714,0.0,0.0,8.333333333333334,14.0,0,0,70.0,0
2017-01-23,47.0,2017-W04,0.6714285714285714,0.0,6.0,8.333333333333334,7.0,0,1,70.0,0
2017-01-24,46.0,2017-W04,0.6571428571428571,5.0,0.0,28.4,14.0,1,0,70.0,0
2017-01-25,47.0,2017-W04,0.6714285714285714,2.0,0.0,7.0,14.0,1,0,70.0,0
2017-01-26,47.0,2017-W04,0.6714285714285714,0.0,4.0,8.333333333333334,7.0,0,1,70.0,0
2017-01-27,46.0,2017-W04,0.6571428571428571,2.0,2.0,18.0,12.0,1,1,70.0,0
2017-01-28,47.0,2017-W04,0.6714285714285714,2.0,1.0,21.5,14.0,1,1,70.0,0
2017-01-29,47.0,2017-W04,0.6714285714285714,0.0,0.0,8.333333333333334,14.0,0,0,70.0,0
2017-01-30,43.0,2017-W05,0.6142857142857143,3.0,0.0,6.0,14.0,1,0,70.0,0
2017-01-31,43.0,2017-W05,0.6142857142857143,7.0,2.0,12.571428571428571,9.0,1,1,70.0,0
2017-02-01,42.0,2017-W05,0.6,6.0,6.0,15.5,32.666666666666664,1,1,70.0,0
2017-02-02,43.0,2017-W05,0.6142857142857143,4.0,0.0,1.75,14.0,1,0,70.0,0
2017-02-03,44.0,2017-W05,0.6285714285714286,6.0,0.0,28.166666666666668,14.0,1,0,70.0,0
2017-02-04,45.0,2017-W05,0.6428571428571429,1.0,2.0,15.0,7.0,1,1,70.0,0
2017-02-05,48.0,2017-W05,0.6857142857142857,0.0,3.0,8.333333333333334,7.0,0,1,70.0,0
2017-02-06,48.0,2017-W06,0.638782055547423,0.0,4.0,8.333333333333334,5.25,0,1,75.143,0
2017-02-07,50.0,2017-W06,0.6653979745285655,1.0,2.0,4.0,7.5,1,1,75.143,0
2017-02-08,52.0,2017-W06,0.6920138935097081,11.0,5.0,11.272727272727273,13.0,1,1,75.143,0
2017-02-09,52.0,2017-W06,0.6920138935097081,2.0,1.0,3.5,14.0,1,1,75.143,0
2017-02-10,52.0,2017-W06,0.6920138935097081,2.0,0.0,14.0,14.0,1,0,75.143,0
2017-02-11,52.0,2017-W06,0.6920138935097081,0.0,4.0,8.333333333333334,7.0,0,1,75.143,0
2017-02-12,55.0,2017-W06,0.7319377719814221,0.0,3.0,8.333333333333334,23.0,0,1,75.143,0
2017-02-13,56.0,2017-W07,0.7368421052631579,0.0,0.0,8.333333333333334,14.0,0,0,76.0,0
2017-02-14,57.0,2017-W07,0.75,6.0,2.0,23.0,7.0,1,1,76.0,0
2017-02-15,53.0,2017-W07,0.6973684210526315,3.0,1.0,163.0,7.0,1,1,76.0,0
2017-02-16,53.0,2017-W07,0.6973684210526315,5.0,0.0,59.0,14.0,1,0,76.0,0
2017-02-17,54.0,2017-W07,0.7105263157894737,3.0,0.0,2.6666666666666665,14.0,1,0,76.0,0
2017-02-18,54.0,2017-W07,0.7105263157894737,0.0,2.0,8.333333333333334,15.0,0,1,76.0,0
2017-02-19,57.0,2017-W07,0.75,7.0,1.0,5.571428571428571,84.0,1,1,76.0,0
2017-02-20,57.0,2017-W08,0.75,1.0,1.0,19.0,9.0,1,1,76.0,0
2017-02-21,58.0,2017-W08,0.7631578947368421,8.0,3.0,14.0,16.333333333333332,1,1,76.0,0
2017-02-22,57.0,2017-W08,0.75,0.0,1.0,8.333333333333334,30.0,0,1,76.0,0
